id,kingdom,phylum,class,order,family,genus,species,kingdom_id,phylum_id,class_id,order_id,family_id,genus_id,species_id
11994029971719962412,Animalia,Chordata,Mammalia,Artiodactyla,Hippopotamidae,Hexaprotodon,Hexaprotodon liberiensis,1,44,359,731,5300,2441248,2441249
15496161008924587940,Animalia,Chordata,Mammalia,Pilosa,Megalonychidae,Choloepus,Choloepus didactylus,1,44,359,1494,6160,2436362,5219519
17838464176311879521,Animalia,Chordata,Mammalia,Pilosa,Megalonychidae,Choloepus,Choloepus hoffmanni,1,44,359,1494,6160,2436362,5219520
5529681448450870970,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Chrotopterus,Chrotopterus auritus,1,44,359,734,9366,2433181,5218753
6536963593539305713,Animalia,Chordata,Mammalia,Carnivora,Canidae,Chrysocyon,Chrysocyon brachyurus,1,44,359,732,9701,2434449,2434450
12927441527975426997,Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,Coendou,Coendou prehensilis,1,44,359,1459,5498,2437597,2437600
8417621701715307190,Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,Coendou,Coendou rothschildi,1,44,359,1459,5498,2437597,2437598
5503153997575248606,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Colobus,Colobus guereza,1,44,359,798,9622,5963043,5963045
15772797816874766528,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Colobus,Colobus polykomos,1,44,359,798,9622,5963043,5963044
12407189983742822109,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Connochaetes,Connochaetes gnou,1,44,359,731,9614,2441104,2441106
13753984955206027450,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Connochaetes,Connochaetes taurinus,1,44,359,731,9614,2441104,2441105
9508264683750531849,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Corynorhinus,Corynorhinus townsendii,1,44,359,734,9368,2432583,2432479
7758444433053922075,Animalia,Chordata,Mammalia,Rodentia,Nesomyidae,Cricetomys,Cricetomys emini,1,44,359,1459,3240581,2438549,2438551
11613792785058275761,Animalia,Chordata,Mammalia,Rodentia,Nesomyidae,Cricetomys,Cricetomys gambianus,1,44,359,1459,3240581,2438549,2438550
8275718623157872162,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Cricetus,Cricetus cricetus,1,44,359,1459,3240723,2438703,2438704
9130326335064942330,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,Crocidura leucodon,1,44,359,803,5534,2435528,2435723
1224611887835700022,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,Crocidura russula,1,44,359,803,5534,2435528,2435654
71107785276650845,Animalia,Chordata,Mammalia,Carnivora,Hyaenidae,Crocuta,Crocuta crocuta,1,44,359,732,5306,2433504,5218781
18179632191362559770,Animalia,Chordata,Mammalia,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,1,44,359,1459,3240591,3240592,4263039
12874759920280830816,Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Cynictis,Cynictis penicillata,1,44,359,732,9678,2434173,2434174
5369579527094048479,Animalia,Chordata,Mammalia,Chiroptera,Molossidae,Cynomops,Cynomops abrasus,1,44,359,734,5719,4266503,7261913
1139920120212520919,Animalia,Chordata,Mammalia,Chiroptera,Molossidae,Cynomops,Cynomops planirostris,1,44,359,734,5719,4266503,4266507
544283809110963477,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Cynomys,Cynomys ludovicianus,1,44,359,1459,9456,2437231,2437232
10749038211910329277,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Cynopterus,Cynopterus brachyotis,1,44,359,734,9367,2432832,2432837
3647160288431142907,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Cynopterus,Cynopterus sphinx,1,44,359,734,9367,2432832,2432836
14644053975058922387,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Cystophora,Cystophora cristata,1,44,359,732,5310,2434785,5219378
13181988960794228458,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Dama,Dama dama,1,44,359,731,5298,8397832,5220136
17290187360005375934,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Damaliscus,Damaliscus lunatus,1,44,359,731,9614,2441039,2441041
